Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta,IsAutoShifting,LastManualShiftTime,SteerDirection,IsStopped
107,1746969286.247178,9.11409,0.284423,-0.148465,0.353946,-0.0300172,1342.5,1,1.184,2953.74,1.10962,49.9939,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
108,1746969286.2689383,9.335,0.286808,-0.142503,0.354154,-0.0302995,1329.96,1,1.204,2953.79,1.16113,49.9939,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
109,1746969286.2877257,9.58437,0.29317,-0.155242,0.354369,-0.0306171,1279.99,1,1.224,2953.84,1.21338,49.9938,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
110,1746969286.3087244,9.79746,0.290043,-0.155813,0.354587,-0.0309327,1326.69,1,1.244,2953.9,1.26709,49.9938,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
111,1746969286.3313525,9.99109,0.287558,-0.166574,0.354808,-0.0312226,1417.08,1,1.264,2953.95,1.32202,49.9937,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
112,1746969286.3512876,10.2,0.290448,-0.168107,0.355032,-0.0315121,1424.35,1,1.284,2954.01,1.37817,49.9937,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
113,1746969286.3713582,10.4114,0.29089,-0.170922,0.355261,-0.031761,1448.77,1,1.304,2954.07,1.4353,49.9937,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
114,1746969286.3910437,10.6034,0.294452,-0.184474,0.355494,-0.0320419,1552.24,1,1.324,2954.13,1.49365,49.9936,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
115,1746969286.4123836,10.8195,0.291334,-0.174543,0.35573,-0.0323313,1529.01,1,1.344,2954.18,1.55322,49.9936,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
116,1746969286.4283726,11.0435,0.297917,-0.176502,0.355971,-0.0326059,1518.42,1,1.364,2954.25,1.61377,49.9936,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
117,1746969286.4506612,11.2739,0.295854,-0.184044,0.356216,-0.0328329,1470.38,1,1.384,2954.31,1.67578,49.9935,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,left,False
118,1746969286.4683113,11.4803,0.301898,-0.191726,0.356466,-0.0330513,1531.17,1,1.404,2954.37,1.73901,49.9935,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,left,False
119,1746969286.4912739,11.6707,0.306454,-0.190051,0.356719,-0.0332845,1638.53,1,1.424,2954.43,1.80322,49.9934,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,left,False
120,1746969286.508769,11.8993,0.308018,-0.188417,0.356978,-0.0335601,1629.81,1,1.444,2954.5,1.86865,49.9934,1,1,1.0,0.0,-0.1,1,0.0,0,True,1746969281.939681,left,False
